gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	georeferenceSources	georeferenceRemarks	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1701885205	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487474	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bærum: Borøya	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.8785	10.5559	721			gbif							1966-08-19T00:00:00	19	8	1966	3039491	3039491	PRESERVED_SPECIMEN	O	V	487474		P. Sunding, L. Køgel	1966-08-19T00:00:00	CC_BY_4_0		P. Sunding, L. Køgel			2020-04-27T18:49:22.431Z	StillImage	
1702312685	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487472	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bærum: Lilleøen	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.8968	10.5997	1118			gbif							1954-06-07T00:00:00	7	6	1954	3039491	3039491	PRESERVED_SPECIMEN	O	V	487472		Anon.		CC_BY_4_0		Halfdan Rui			2020-04-27T18:49:22.427Z	StillImage	
1701454036	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:482620	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Berg: Blåsoppbukten	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.09893205	11.27688233	707			gbif							1938-08-22T00:00:00	22	8	1938	3039491	3039491	PRESERVED_SPECIMEN	O	V	482620		Eilif Dahl	1938-08-22T00:00:00	CC_BY_4_0		Eilif Dahl			2020-04-27T18:49:14.752Z	StillImage	COORDINATE_REPROJECTED
1702435290	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:93456	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Berget mellom Engersand og Mørk varme SW-vendte granittberg, varm blandingsskog	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.73204718	10.30582722	707			gbif			60	20			1994-06-15T00:00:00	15	6	1994	3039491	3039491	PRESERVED_SPECIMEN	O	V	93456		Reidar Elven	1994-06-15T00:00:00	CC_BY_4_0		Reidar Elven			2020-04-27T18:49:17.995Z		COORDINATE_REPROJECTED
1702024950	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:182765	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bergholmen, bukta på S-sida	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6747	10.5864	71			gbif							1994-09-30T00:00:00	30	9	1994	3039491	3039491	PRESERVED_SPECIMEN	O	V	182765		Jan Wesenberg, Odd E. Stabbetorp	1994-09-30T00:00:00	CC_BY_4_0		Jan Wesenberg, Odd E. Stabbetorp			2020-04-27T18:49:19.085Z	StillImage	
1144136352	4db619a6-9429-4bef-90c9-06cc90c39552	urn:catalog:BG:S:28026	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Billingstad	Viken			3f3967bf-ecc7-4455-ba89-4e0ab6d6fd3c	59.876653	10.479464	900	Laura Kostyniuk	19/5/2020	Google Maps							1886-06-14T00:00:00	14	6	1886	3039491	3039491	PRESERVED_SPECIMEN	BG	S	28026		Joh. Dyring	1886-06-14T00:00:00	CC_BY_4_0		Joh. Dyring			2020-04-24T13:49:44.039Z		
1701922512	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:7374	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Biløya	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.5076	10.6285	268			gbif							1985-06-20T00:00:00	20	6	1985	3039491	3039491	PRESERVED_SPECIMEN	O	V	7374	577	Odd E. Stabbetorp	1985-06-20T00:00:00	CC_BY_4_0		Odd E. Stabbetorp			2020-04-27T18:49:06.108Z		
1702312673	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487467	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bjerkaas; Slemmestad i Asker ved Oslo	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7903	10.4877	2500			gbif							1929-05-29T00:00:00	29	5	1929	3039491	3039491	PRESERVED_SPECIMEN	O	V	487467		Per Størmer	1929-05-29T00:00:00	CC_BY_4_0		Per Størmer			2020-04-27T18:49:14.796Z	StillImage	
1702312984	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487915	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bragernesaasen; Bragernes.	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7574	10.2014	1803			gbif							1905-06-01T00:00:00	1	6	1905	3039491	3039491	PRESERVED_SPECIMEN	O	V	487915	15576	R. E. Fridtz	1905-06-01T00:00:00	CC_BY_4_0		R. E. Fridtz			2020-04-27T18:49:22.436Z	StillImage	
187235746	d29d79fd-2dc4-4ef5-89b8-cdf66994de0d	urn:catalog:TRH:V:309598	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bragernesåsen	Viken			a8144f37-5ff7-4137-9400-94b5b2ea4ec4	59.7515	10.2011	707			gbif							1924-07-15T00:00:00	15	7	1924	3039491	3039491	PRESERVED_SPECIMEN	TRH	V	309598		Raino Lampinen	1994-01-01T00:00:00	CC_BY_4_0		Nils Andreas Sørensen			2020-04-28T08:29:14.604Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1701339712	d29d79fd-2dc4-4ef5-89b8-cdf66994de0d	urn:catalog:TRH:V:127637	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bragernesåsen	Viken			a8144f37-5ff7-4137-9400-94b5b2ea4ec4	59.7574	10.2014	1803			gbif	Duplicate						1930-06-17T00:00:00	17	6	1930	3039491	3039491	PRESERVED_SPECIMEN	TRH	V	127637	17843	Raino Lampinen	1994-01-01T00:00:00	CC_BY_4_0		Ralph Tambs Lyche			2020-04-28T08:29:13.805Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1702405452	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:71904	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bragernesåsen N f Strøtvedt,	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.75084704	10.21752362	707			gbif			170				1993-05-19T00:00:00	19	5	1993	3039491	3039491	PRESERVED_SPECIMEN	O	V	71904		Reidar Elven	1993-05-19T00:00:00	CC_BY_4_0		Reidar Elven			2020-04-27T18:49:18.218Z		COORDINATE_REPROJECTED
1702409008	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:7371	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Brønøen	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.8594	10.5399	1344			gbif							1928-06-01T00:00:00		6	1928	3039491	3039491	PRESERVED_SPECIMEN	O	V	7371		J. G. Ræder	1928-06-01T00:00:00	CC_BY_4_0		J. G. Ræder			2020-04-27T18:49:06.100Z		
1701455460	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487906	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Bugten: Røken.	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7107	10.3775	1118			gbif							1905-07-04T00:00:00	4	7	1905	3039491	3039491	PRESERVED_SPECIMEN	O	V	487906	15574	R. E. Fridtz	1905-07-04T00:00:00	CC_BY_4_0		R. E. Fridtz			2020-04-27T18:49:14.857Z	StillImage	
1936687734	834c9918-f762-11e1-a439-00145eb45e9a	605d5b70-20fe-11e3-9e2e-000c29035824	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	NO	Buskerud: Hurum: ned for hytte inn for Solfjellskjæret, NL 8199	Viken			0363cbd4-f666-455e-8e86-0bbddcf51950	59.520751	10.433591	200	Laura Kostyniuk	19/5/2020	Google Maps, https://norway-streets.openalfa.com/solfjellskjaeret, https://www.yr.no/place/Norway/Viken/Asker/Solfjellskj%C3%A6ret/							1972-06-09T00:00:00	9	6	1972	3039491	3039491	PRESERVED_SPECIMEN	MA	MA	MA-01-00771352				CC_BY_NC_4_0		Jon  Kaasa			2020-02-11T00:03:40.027Z		
1702010179	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:160038	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	ca 1 km syd for Nes	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.99255726	10.29811687	707			gbif							1967-07-12T00:00:00	12	7	1967	3039491	3039491	PRESERVED_SPECIMEN	O	V	160038		Haavard Østhagen	1967-07-12T00:00:00	CC_BY_4_0		Haavard Østhagen			2020-04-27T18:49:19.242Z	StillImage	COORDINATE_REPROJECTED
1702249538	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:386993	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammen: Åssiden: Bråtan NØ	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7622	10.166	707			gbif							2015-05-24T00:00:00	24	5	2015	3039491	3039491	PRESERVED_SPECIMEN	O	V	386993		Anne Elven	2015-05-24T00:00:00	CC_BY_4_0		Anne Elven			2020-04-27T18:49:21.645Z		
1702391440	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:644954	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammen: Åssiden: V for V-enden av Henrik Ibsens gate	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7555	10.1577	158			gbif							2014-05-26T00:00:00	26	5	2014	3039491	3039491	PRESERVED_SPECIMEN	O	V	644954		Reidar Elven	2014-05-26T00:00:00	CC_BY_4_0		Reidar Elven			2020-04-27T18:49:15.626Z		
1701885381	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487923	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammen: Bragernæsaasen.	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7574	10.2014	1803			gbif	Duplicate						1906-06-18T00:00:00	18	6	1906	3039491	3039491	PRESERVED_SPECIMEN	O	V	487923		F. Jebe	1906-06-18T00:00:00	CC_BY_4_0		F. Jebe			2020-04-27T18:49:15.076Z	StillImage	
1702378484	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:614726	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammen: Kolfuru	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6949	10.3031	292			gbif							2013-06-03T00:00:00	3	6	2013	3039491	3039491	PRESERVED_SPECIMEN	O	V	614726		Reidar Elven	2013-06-03T00:00:00	CC_BY_4_0		Reidar Elven			2020-04-27T18:49:15.474Z	StillImage	
1702251099	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:388418	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammen: Skoger: Flåtan	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6902	10.1812	707			gbif							2015-08-28T00:00:00	28	8	2015	3039491	3039491	PRESERVED_SPECIMEN	O	V	388418		Anne Elven	2015-08-28T00:00:00	CC_BY_4_0		Anne Elven			2020-04-27T18:49:21.570Z		
1702380076	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:617105	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammen: Strømsåsen opp for Gulskogen	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7357	10.1615	335			gbif							2013-08-24T00:00:00	24	8	2013	3039491	3039491	PRESERVED_SPECIMEN	O	V	617105		Anne Elven, Reidar Elven	2013-08-24T00:00:00	CC_BY_4_0		Anne Elven, Reidar Elven			2020-04-27T18:49:15.499Z	StillImage	
1702021301	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:177459	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drammensfj.: Kolfuru veikant	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.698	10.3059	707			gbif							1999-05-25T00:00:00	25	5	1999	3039491	3039491	PRESERVED_SPECIMEN	O	V	177459		Anne Elven	1999-05-25T00:00:00	CC_BY_4_0		Anne Elven			2020-04-27T18:49:11.168Z	StillImage	
186831746	30bc94f2-50aa-4688-8e87-a8e11d3d69ff	urn:catalog:KMN:V:53670	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drøbak	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.66544785	10.64054069	707			gbif							1952-07-01T00:00:00		7	1952	3039491	3039491	PRESERVED_SPECIMEN	KMN	V	53670		Bjørn Berdal	1952-07-01T00:00:00	CC_BY_4_0		Bjørn Berdal			2020-04-28T14:02:38.281Z		COORDINATE_REPROJECTED
1701885256	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487476	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Drøbak.	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6628	10.6418	3905			gbif							1901-08-13T00:00:00	13	8	1901	3039491	3039491	PRESERVED_SPECIMEN	O	V	487476		Steinar Foslie	1901-08-13T00:00:00	CC_BY_4_0		Steinar Foslie			2020-04-27T18:49:22.089Z	StillImage	
21346946	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:240322	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	E for Myra	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.73	9.979	71			gbif							1998-08-10T00:00:00	10	8	1998	3039491	3039491	PRESERVED_SPECIMEN	O	V	240322		Finn Wischmann	1998-08-10T00:00:00	CC_BY_4_0		Finn Wischmann			2020-04-27T18:49:20.037Z	StillImage	
1702436358	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:94852	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Eggekollane, SE-sida ved veisvingen (Eiksetervn.) tørre, noe baserike svaberg	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.8228497	10.20232034	707			gbif			210	10			1994-08-07T00:00:00	7	8	1994	3039491	3039491	PRESERVED_SPECIMEN	O	V	94852		Anne Elven, Reidar Elven	1994-08-07T00:00:00	CC_BY_4_0		Anne Elven, Reidar Elven			2020-04-27T18:49:08.105Z	StillImage	COORDINATE_REPROJECTED
1701904000	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:57725	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Eggekollen, NE-delen, krattskog nær toppen	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.83185005	10.20272	707			gbif			380				1992-05-24T00:00:00	24	5	1992	3039491	3039491	PRESERVED_SPECIMEN	O	V	57725		Anne Elven, Reidar Elven	1992-05-24T00:00:00	CC_BY_4_0		Anne Elven, Reidar Elven			2020-04-27T18:49:07.495Z		COORDINATE_REPROJECTED
1701842051	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:293750	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Elle; Frogn.	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6448	10.6409	1118			gbif							1905-07-16T00:00:00	16	7	1905	3039491	3039491	PRESERVED_SPECIMEN	O	V	293750	15575	R. E. Fridtz	1905-07-16T00:00:00	CC_BY_4_0		R. E. Fridtz			2020-04-27T18:49:12.794Z	StillImage	
1702312690	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487477	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Fet: Borgen	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.9525	11.1127	1414			gbif							1928-06-17T00:00:00	17	6	1928	3039491	3039491	PRESERVED_SPECIMEN	O	V	487477		Johannes Lid	1928-06-17T00:00:00	CC_BY_4_0		Johannes Lid			2020-04-27T18:49:22.150Z	StillImage	
1701368580	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:159871	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Fetjar	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	60.06455993	10.28301355	707			gbif							1967-08-14T00:00:00	14	8	1967	3039491	3039491	PRESERVED_SPECIMEN	O	V	159871		Haavard Østhagen	1967-08-14T00:00:00	CC_BY_4_0		Haavard Østhagen			2020-04-27T18:49:18.807Z	StillImage	COORDINATE_REPROJECTED
2517546529	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/U.1556138	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	NO	Flora Norvegica. Buskermud, Vik ca 10 km ten Z van Hönefoss in Cladonio - Pineteum.	Viken			396d5f30-dea9-11db-8ab4-b8a03c50a862	60.078833	10.261677	1300	Laura Kostyniuk	19/5/2020	Google Maps	location based on 10km s of Honefoss						1970-06-22T00:00:00	22	6	1970	3039491	3039491	PRESERVED_SPECIMEN		Botany	U.1556138				CC0_1_0	Naturalis Biodiversity Center	Stud biol Rheno-Trai in itinere			2020-04-14T10:47:21.333Z	StillImage	
1702409017	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:7375	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Fornebu	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.8966	10.6176	2500			gbif							1959-07-31T00:00:00	31	7	1959	3039491	3039491	PRESERVED_SPECIMEN	O	V	7375		Einar Brunvatne	1959-07-31T00:00:00	CC_BY_4_0		Einar Brunvatne			2020-04-27T18:49:17.170Z		
1701866543	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:41416	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Foten	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.16893043	10.82656524	707			gbif							1942-06-01T00:00:00		6	1942	3039491	3039491	PRESERVED_SPECIMEN	O	V	41416		Gunnar Hofstad	1942-06-01T00:00:00	CC_BY_4_0		Gunnar Hofstad			2020-04-27T18:49:07.206Z		COORDINATE_REPROJECTED
1701883954	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:482608	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Fr.stad	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.2096	10.9353	2500			gbif											3039491	3039491	PRESERVED_SPECIMEN	O	V	482608		L. O. v. Krogh		CC_BY_4_0		L. O. v. Krogh			2020-04-27T18:49:14.822Z	StillImage	
1702170854	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:248131	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Fredrikstad: Torsnes, S for Nes herregård, ca 50 m før krysset med Havnaveien langs Herregårdsveien	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.1769	11.0247	1			gbif							2013-06-15T00:00:00	15	6	2013	3039491	3039491	PRESERVED_SPECIMEN	O	V	248131	2483	Jan Ingar I. Båtvik	2013-06-15T00:00:00	CC_BY_4_0		Jan Ingar I. Båtvik			2020-04-27T18:49:12.499Z	StillImage	
1702312694	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487479	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Frogn: Askholmene	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7016	10.5913	292			gbif							1927-08-07T00:00:00	7	8	1927	3039491	3039491	PRESERVED_SPECIMEN	O	V	487479		Jens Holmboe	1927-08-07T00:00:00	CC_BY_4_0		Jens Holmboe			2020-04-27T18:49:22.201Z	StillImage	
1702312649	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487462	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Frogn: Askholmene	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7016	10.5913	292			gbif	Duplicate						1927-08-07T00:00:00	7	8	1927	3039491	3039491	PRESERVED_SPECIMEN	O	V	487462		Jens Holmboe	1927-08-07T00:00:00	CC_BY_4_0		Jens Holmboe			2020-04-27T18:49:22.168Z	StillImage	
1701885228	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487463	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Frogn: Askholmene	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7016	10.5913	292			gbif	Duplicate						1927-08-07T00:00:00	7	8	1927	3039491	3039491	PRESERVED_SPECIMEN	O	V	487463		Jens Holmboe	1927-08-07T00:00:00	CC_BY_4_0		Jens Holmboe			2020-04-27T18:49:14.797Z	StillImage	
1701674534	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487448	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Frogn: Elle	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6448	10.6409	1118			gbif	Duplicate						1927-07-06T00:00:00	6	7	1927	3039491	3039491	PRESERVED_SPECIMEN	O	V	487448		Jens Holmboe	1927-07-06T00:00:00	CC_BY_4_0		Jens Holmboe			2020-04-27T18:49:15.321Z	StillImage	
1701885204	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487478	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Frogn: Halangspollen	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.6988	10.6347	2236			gbif							1927-07-22T00:00:00	22	7	1927	3039491	3039491	PRESERVED_SPECIMEN	O	V	487478		Jens Holmboe	1927-07-22T00:00:00	CC_BY_4_0		Jens Holmboe			2020-04-27T18:49:22.488Z	StillImage	
1702312653	e45c7d91-81c6-4455-86e3-2965a5739b1f	urn:catalog:O:V:487451	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	NO	Frogn: Håøya; ved Håøya fabikker, 7A.	Viken			f314b0b0-e3dc-11d9-8d81-b8a03c50a862	59.7041	10.5638	1118			gbif							1932-08-10T00:00:00	10	8	1932	3039491	3039491	PRESERVED_SPECIMEN	O	V	487451		Per Størmer	1932-08-10T00:00:00	CC_BY_4_0		Per Størmer			2020-04-27T18:49:15.080Z	StillImage	
