"gbifID" "datasetKey" "kingdom" "phylum" "class" "order" "family" "genus" "species" "infraspecificEpithet" "taxonRank" "scientificName" "verbatimScientificName" "verbatimScientificNameAuthorship" "countryCode" "locality" "stateProvince" "occurrenceStatus" "individualCount" "publishingOrgKey" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "georeferencedBy" "georeferenceSources" "georeferenceRemarks" "coordinatePrecision" "elevation" "elevationAccuracy" "depth" "depthAccuracy" "eventDate" "day" "month" "year" "taxonKey" "speciesKey" "basisOfRecord" "institutionCode" "collectionCode" "identifiedBy" "dateIdentified" "license" "rightsHolder" "recordedBy" "typeStatus" "establishmentMeans" "lastInterpreted" "mediaType" "issue"
"4059" 788416994 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Solvik" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 56.28987 12.48436 NA NA "gbif" NA NA NA NA NA NA "1939-05-06T00:00:00" 6 5 1939 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Helge Rickman" NA NA "2020-04-24T13:31:30.108Z" NA "GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4060" 788417322 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Stehag" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 55.897498 13.415754 NA NA "gbif" NA NA NA NA NA NA "1867-01-01T00:00:00" NA NA 1867 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "C. Osc. Hamnström" NA NA "2020-04-24T13:31:30.106Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4061" 788424368 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Stenshuvud" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 55.65862 14.26409 NA NA "gbif" NA NA NA NA NA NA "1895-08-01T00:00:00" NA 8 1895 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "C. Kurck" NA NA "2020-04-24T13:31:30.262Z" NA "GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4062" 788418035 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Stjärneholm" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 55.48764 13.45404 NA NA "gbif" NA NA NA NA NA NA "1894-06-01T00:00:00" NA 6 1894 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Herman Nilsson" NA NA "2020-04-24T13:31:30.120Z" NA "GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4063" 788422997 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Stora Drivan" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 55.8627 14.17752 NA NA "gbif" NA NA NA NA NA NA "1924-07-17T00:00:00" 17 7 1924 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Nils Sylvén" NA NA "2020-04-24T13:31:30.200Z" NA "GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4064" 788417376 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Stora Drivan" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 55.8627 14.17752 NA NA "gbif" NA NA NA NA NA NA "1927-08-10T00:00:00" 10 8 1927 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Bertil Lindquist" NA NA "2020-04-24T13:31:40.057Z" NA "GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4065" 1096688431 "0943f690-fde5-11dd-83f4-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica L." "L." "SE" "Tagen d. 20/6 1898. Engelholms Hamn. Leg. Åke Wikander." "Skåne" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" NA NA NA NA NA "LocationNotFound, AttemptedGoogleMaps" NA NA NA NA NA "1898-06-20T00:00:00" 20 6 1898 3039491 3039491 "PRESERVED_SPECIMEN" "S" "VascularPlants" NA NA "CC0_1_0" NA "Wikander, Åke" NA NA "2020-02-10T23:13:04.006Z" NA NA
"4066" 788417878 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Unknown" "Skåne" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 56.03147 12.70846 NA NA "gbif" NA NA NA NA NA NA "1926-06-21T00:00:00" 21 6 1926 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Bertil Lindquist" NA NA "2020-04-24T13:31:40.013Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
"4067" 1096688418 "0943f690-fde5-11dd-83f4-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica L." "L." "SE" "Väderön. 1882. L. Neuman." "Skåne" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 56.442772 12.561644 1500 "Laura Kostyniuk" "Google Maps" "assumed to refer to hallands vadero; vaderon island is not in Skane and does not show up with google search" NA NA NA NA NA "1882-01-01T00:00:00" NA NA 1882 3039491 3039491 "PRESERVED_SPECIMEN" "S" "VascularPlants" NA NA "CC0_1_0" NA "Neuman, L." NA NA "2020-02-10T23:13:01.752Z" NA NA
"4068" 1705385706 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Åsheda: Björkåkra (Odlad.)." "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.176146 15.325762 NA NA "gbif" NA NA NA NA NA NA "1892-06-15T00:00:00" 15 6 1892 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Ehn, August" NA NA "2020-02-10T23:11:13.511Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4069" 997727 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Askeberga" "Småland" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 56.74335 14.9881 NA NA "gbif" NA NA NA NA NA NA "1950-07-01T00:00:00" NA 7 1950 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Urban Olsson" NA NA "2020-04-24T13:31:39.752Z" NA "GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
"4070" 1705264973 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Beteshage, Locknevi säteri, Locknevi, Smål." "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.796344 16.074254 NA NA "gbif" NA NA NA NA NA NA "1954-06-18T00:00:00" 18 6 1954 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Lundgren, Axel" NA NA "2020-02-10T23:11:15.240Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4071" 1705291958 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Bjädesjöholm" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.353797 14.957952 NA NA "gbif" NA NA NA NA NA NA "1922-06-13T00:00:00" 13 6 1922 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Gaunitz, Viktor" NA NA "2020-02-10T23:11:15.774Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4072" 1705291884 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Bjädesjöholm" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.353797 14.957952 NA NA "gbif" NA NA NA NA NA NA "1922-06-13T00:00:00" 13 6 1922 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Gaunitz, Viktor" NA NA "2020-02-10T23:11:15.753Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4073" 1705291878 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Bjädesjöholm" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.353797 14.957952 NA NA "gbif" NA NA NA NA NA NA "1922-06-13T00:00:00" 13 6 1922 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Gaunitz, Viktor" NA NA "2020-02-10T23:11:15.750Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4074" 1705265569 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Björnhult" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.310904 16.269836 NA NA "gbif" NA NA NA NA NA NA "1898-01-01T00:00:00" NA NA 1898 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Cederkvist, Ludvig" NA NA "2020-02-10T23:11:15.277Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4075" 1705265676 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Bråna, Nässjö" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.639579 14.750369 NA NA "gbif" NA NA NA NA NA NA "1915-06-19T00:00:00" 19 6 1915 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Petersson, Gustav" NA NA "2020-02-10T23:11:15.274Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4076" 1705274989 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Brändö" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.577798 16.724535 NA NA "gbif" NA NA NA NA NA NA "1987-09-19T00:00:00" 19 9 1987 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Karlsson, Roger" NA NA "2020-02-10T23:11:12.239Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4077" 1705339432 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Bredbo. Lövholme i åker" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.465879 16.091827 NA NA "gbif" NA NA NA NA NA NA "1982-07-09T00:00:00" 9 7 1982 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Jonsson, Inge" NA NA "2020-02-10T23:11:16.512Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4078" 1705337404 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Eksjö" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.6672 14.971459 NA NA "gbif" NA NA NA NA NA NA "1904-06-04T00:00:00" 4 6 1904 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Claësson, John" NA NA "2020-02-10T23:11:16.514Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4079" 1705298430 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Eksjö. Äng" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.6672 14.971459 NA NA "gbif" NA NA NA NA NA NA "1950-05-24T00:00:00" 24 5 1950 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Francke, Lars" NA NA "2020-02-10T23:11:12.735Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4080" 1705339445 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Fågelbo. Snårig mark vid dammen" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.206698 15.800257 NA NA "gbif" NA NA NA NA NA NA "1987-08-12T00:00:00" 12 8 1987 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Svensson, T." NA NA "2020-02-10T23:11:13.106Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4081" 1705283011 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Gölgerum SV, Björnhuvud. Åkerholme" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.614913 16.541414 NA NA "gbif" NA NA NA NA NA NA "1985-07-01T00:00:00" NA 7 1985 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Thunblad, Astrid" NA NA "2020-02-10T23:11:15.610Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4082" 1705256715 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Gösebo, åker" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.239767 16.003957 NA NA "gbif" NA NA NA NA NA NA "1933-06-20T00:00:00" 20 6 1933 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Solberg, Birgit" NA NA "2020-02-10T23:11:11.799Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4083" 1705348041 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Grenna" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 58.02023 14.465156 NA NA "gbif" NA NA NA NA NA NA NA NA NA NA 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Krusenstjerna, Philip von" NA NA "2020-02-10T23:11:13.199Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4084" 1705264939 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Hage, Bl-d kyrkbacke, Blackstad, Smål." "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.787062 16.191865 NA NA "gbif" NA NA NA NA NA NA "1956-06-26T00:00:00" 26 6 1956 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Lundgren, Axel" NA NA "2020-02-10T23:11:15.270Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4085" 1705283035 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Helgerum NV, väg mot Rumma. Snår i torrbacke" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.623589 16.591798 NA NA "gbif" NA NA NA NA NA NA "1987-06-01T00:00:00" NA 6 1987 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Thunblad, Astrid" NA NA "2020-02-10T23:11:15.607Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4086" 1705355408 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Husqvarna" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.787732 14.273688 NA NA "gbif" NA NA NA NA NA NA "1878-06-01T00:00:00" NA 6 1878 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Svanström, Otto" NA NA "2020-02-10T23:11:16.652Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4087" 1705355407 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Husqvarna" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.787732 14.273688 NA NA "gbif" NA NA NA NA NA NA "1885-06-16T00:00:00" 16 6 1885 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Lundberg, Gustaf" NA NA "2020-02-10T23:11:16.646Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4088" 1705290444 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Kalmar" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 56.66443 16.365267 NA NA "gbif" NA NA NA NA NA NA "1885-07-18T00:00:00" 18 7 1885 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Sellgren, Oskar" NA NA "2020-02-10T23:11:15.737Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4089" 1705286193 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Karlshöjd, höjden norr, NÖ delen. Lövskogsholme" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 56.736215 16.262738 NA NA "gbif" NA NA NA NA NA NA "1982-06-06T00:00:00" 6 6 1982 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Davidsson, Sven" NA NA "2020-02-10T23:11:12.429Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4090" 1705268583 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Kristdala, Östantorp" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.338216 16.153938 NA NA "gbif" NA NA NA NA NA NA "1946-06-24T00:00:00" 24 6 1946 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Törnquist, Stig" NA NA "2020-02-10T23:11:15.390Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4091" 1705316710 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Kvarnen, Toppetorp. Hagmark" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.696994 16.274756 NA NA "gbif" NA NA NA NA NA NA "1987-06-22T00:00:00" 22 6 1987 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Wester, Margareta" NA NA "2020-02-10T23:11:12.903Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4092" 1705275424 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Långelid, Tuna, åkerren" "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.544972 16.055706 NA NA "gbif" NA NA NA NA NA NA "1936-06-20T00:00:00" 20 6 1936 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Swensson, Greta" NA NA "2020-02-10T23:11:15.500Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4093" 1705351231 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Löväng Sandreda." "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.103121 15.079195 NA NA "gbif" NA NA NA NA NA NA "1960-06-08T00:00:00" 8 6 1960 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Åberg, Sven" NA NA "2020-02-10T23:11:16.611Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4094" 1705350219 "41b59050-0a12-11dd-953d-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "Löväng Sandreda." "Småland" NA NA "4c415e40-1e21-11de-9e40-a0d6ecebb8bf" 57.103121 15.079195 NA NA "gbif" NA NA NA NA NA NA "1954-06-20T00:00:00" 20 6 1954 3039491 3039491 "PRESERVED_SPECIMEN" "BMO" "OHN" NA NA "CC0_1_0" NA "Åberg, Sven-Allan" NA NA "2020-02-10T23:11:13.218Z" NA "COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"4095" 998272 "aab0cf80-0c64-11dd-84d1-b8a03c50a862" "Plantae" "Tracheophyta" "Magnoliopsida" "Rosales" "Rhamnaceae" "Rhamnus" "Rhamnus cathartica" NA "SPECIES" "Rhamnus cathartica L." "Rhamnus cathartica" NA "SE" "No locality information available" "Småland" NA 1 "883ee5d0-9177-423d-a636-0284e8a4de46" 58.02181 14.52309 NA NA "gbif" NA NA NA NA NA NA "1989-08-23T00:00:00" 23 8 1989 3039491 3039491 "PRESERVED_SPECIMEN" "LD" "General" NA NA "CC_BY_NC_4_0" NA "Ragnar Ericson" NA NA "2020-04-24T13:31:40.746Z" NA "GEODETIC_DATUM_ASSUMED_WGS84"
